Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,57,391,sugar_KE,anmish,2023-10-24 06:39:17+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,63,571,shell_SU,anmish,2023-10-23 05:16:01+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,139,719,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,37,1001,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,249,208,sugar_KE,anmish,2023-10-24 06:39:17+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,185,211,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,180,401,shell_SU,anmish,2023-10-23 05:16:01+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,244,372,shell_SU,anmish,2023-10-23 05:16:01+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,247,377,shell_SU,anmish,2023-10-23 05:16:01+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,248,424,shell_SU,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,190,422,shell_SU,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,235,598,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,157,634,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,169,846,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,150,929,split_KE,anmish,2023-10-31 01:15:49+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,314,258,sugar_KE,anmish,2023-10-24 06:39:17+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,419,241,sugar_KE,anmish,2023-10-24 06:39:17+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,367,317,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,339,340,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,405,244,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,410,213,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,390,513,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,352,407,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,414,366,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,353,548,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,428,918,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,488,348,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,534,476,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,452,490,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,563,381,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,569,564,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,503,670,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,489,638,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,518,728,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,434,574,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,485,681,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,445,753,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,520,748,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,465,873,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,573,823,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,555,764,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,564,759,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,460,931,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,608,326,split_KE,anmish,2023-10-24 06:39:17+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,579,498,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,644,625,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,642,830,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,589,732,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,710,815,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_00-00001.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,709,965,sugar_KE,anmish,2023-10-23 05:16:00+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,70,172,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,65,437,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,54,477,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,113,398,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,20,384,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,107,407,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,17,557,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,69,565,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,101,613,sugar_KE,anmish,2023-10-31 01:19:28+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,58,580,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,16,696,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,15,899,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,17,774,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,103,1081,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,194,493,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,149,506,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,253,594,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,241,831,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,191,884,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,230,929,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,248,987,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,234,1041,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,241,1043,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,361,333,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,378,279,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,415,370,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,390,372,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,370,653,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,367,553,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,383,773,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,395,1046,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,491,272,shell_SU,anmish,2023-10-23 05:29:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,563,346,shell_SU,anmish,2023-10-23 05:29:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,482,404,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,526,692,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,530,572,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,464,750,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,463,906,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,462,759,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,460,935,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,534,1067,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,587,214,shell_SU,anmish,2023-10-23 05:29:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,669,328,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,666,444,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,626,638,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,683,688,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,610,758,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,646,920,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,690,875,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_02-00002.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,588,1016,sugar_KE,anmish,2023-10-31 01:19:27+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,17,244,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,37,316,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,119,231,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,73,441,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,11,479,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,130,426,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,106,770,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,88,760,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,100,856,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,24,835,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,24,930,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,63,1020,split_KE,anmish,2023-10-23 05:35:33+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,268,221,split_KE,anmish,2023-10-23 05:35:32+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,268,188,split_KE,anmish,2023-10-23 05:35:32+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,218,333,split_KE,anmish,2023-10-23 05:35:32+00:00
KBAY_2016_07_10_150_clip-3.mp4-00_00_03-00003.png,2016-07-10,,,,,,,‎59.4740422311,‎-151.706897459,,,,,,,,Abigail Mish Analyzed 2023,157,400,split_KE,anmish,2023-10-23 05:35:32+00:00
